customer_id,signup_date,region,acquisition_channel,plan_type,monthly_price,subscription_status,sub_start_date,sub_end_date,frequency,total_revenue,last_transaction_date,recency_days,tenure_days,is_churned,avg_region_revenue,region_spend_rank
490,2024-12-30,North America,Paid Ads,Standard,35.0,Cancelled,2024-12-30,2025-02-02,2,70.0,2025-01-29,549,34,1,570.7936507936508,365
805,2025-02-25,North America,Social Media,Standard,35.0,Cancelled,2025-02-25,2025-04-15,2,70.0,2025-03-27,492,49,1,570.7936507936508,366
917,2024-11-25,North America,Social Media,Standard,35.0,Cancelled,2024-11-25,2025-01-16,2,70.0,2024-12-25,584,52,1,570.7936507936508,367
1086,2025-05-01,North America,Referral,Standard,35.0,Cancelled,2025-05-01,2025-06-27,2,70.0,2025-05-31,427,57,1,570.7936507936508,368
244,2025-01-30,North America,Paid Ads,Basic,15.0,Cancelled,2025-01-30,2025-05-26,4,60.0,2025-04-30,458,116,1,570.7936507936508,369
704,2024-10-29,North America,Social Media,Basic,15.0,Cancelled,2024-10-29,2025-02-05,4,60.0,2025-01-27,551,99,1,570.7936507936508,370
883,2025-05-14,North America,Paid Ads,Basic,15.0,Cancelled,2025-05-14,2025-08-12,4,60.0,2025-08-12,354,90,1,570.7936507936508,371
234,2024-02-16,North America,Social Media,Basic,15.0,Cancelled,2024-02-16,2024-04-20,3,45.0,2024-04-16,837,64,1,570.7936507936508,372
357,2024-10-26,North America,Paid Ads,Basic,15.0,Cancelled,2024-10-26,2025-01-16,3,45.0,2024-12-25,584,82,1,570.7936507936508,373
633,2025-03-20,North America,Organic Search,Basic,15.0,Cancelled,2025-03-20,2025-06-17,3,45.0,2025-05-19,439,89,1,570.7936507936508,374
149,2024-12-13,North America,Social Media,Basic,15.0,Cancelled,2024-12-13,2025-02-10,2,30.0,2025-01-12,566,59,1,570.7936507936508,375
160,2025-04-29,North America,Paid Ads,Basic,15.0,Cancelled,2025-04-29,2025-06-26,2,30.0,2025-05-29,429,58,1,570.7936507936508,376
518,2025-02-17,North America,Organic Search,Basic,15.0,Cancelled,2025-02-17,2025-03-26,2,30.0,2025-03-19,500,37,1,570.7936507936508,377
1092,2025-02-10,North America,Paid Ads,Basic,15.0,Cancelled,2025-02-10,2025-03-27,2,30.0,2025-03-12,507,45,1,570.7936507936508,378
